episode;steps;reward;average
1941;259;327.1372571640553;91.60747624980813
1942;493;209.6910887902175;94.97920053029651
1943;134;-131.0110741792766;94.75223470775181
1944;278;287.63904614795626;99.64426829737268
1945;233;351.7881303976411;99.6061718995652
1946;245;328.0892536827937;103.74076243287159
1947;253;315.04496358912985;103.77220128421158
1948;258;262.88281951906583;103.94580736760764
1949;251;317.1178680319066;104.84145212578798
1950;684;167.37287523936428;105.34154113703606
1951;198;-165.64524648320543;100.51417678618037
1952;105;-151.5860649992212;95.93136944716633
1953;334;353.8038317759051;96.25091356300709
1954;337;251.12288391876842;95.64386652486384
1955;751;144.15317099734932;93.59230596893934
1956;422;305.0976378385923;93.49448947000748
1957;210;-150.54848670911093;88.68035881001177
1958;484;232.30861079492678;91.63441080235269
1959;88;-210.19299494678177;90.33000957406927
1960;64;-182.2761991611184;90.03982851675438
1961;68;-182.99017034517877;85.06131607426961
1962;373;298.9417196345711;89.14703767166388
1963;332;220.80355297044707;88.86758738114519
1964;263;293.0193292124406;88.83564413452481
1965;388;269.6530943662442;92.92626477065575
1966;423;285.4235301765892;97.23777157324672
1967;875;170.46510022370595;95.63121909615752
1968;240;328.11278042829116;95.76664525983092
1969;914;57.77688365463786;97.8715701695165
1970;1000;-184.6081045737905;97.80936568552058
1971;189;-169.2267470783035;92.66923166641791
1972;1000;-146.072204408177;92.12768835185267
1973;256;314.5542250391069;96.7988406957169
1974;265;315.1523993771557;97.07846697138999
1975;465;234.41560500051622;96.18366561834988
1976;220;346.8394444885025;96.57307539331057
1977;599;214.44087375545448;97.50300807595119
1978;254;331.3987696393949;97.62311614079849
1979;552;176.90677785065094;96.10864630637414
1980;513;227.216909989505;99.57987780294407
1981;910;152.1918861571994;98.26744933523618
1982;614;272.64872685269245;97.86765227391635
1983;221;-118.63949666448069;97.4770545355754
1984;778;262.5772404271903;104.6060370588736
1985;253;-180.39232995445997;100.07165660828927
1986;249;289.3118247000434;100.89666274604555
1987;404;-188.48013020048091;97.51229527050647
1988;415;273.76428500801546;98.69693933261377
1989;241;344.3674549919524;99.1329559425923
1990;252;298.4844098377363;103.10656514442266
1991;296;304.5588133298119;103.51059192896078
1992;250;292.37220857056633;104.42791689755464
1993;254;312.51319107595475;104.62643296234332
1994;264;375.3861352837109;109.12733187988424
1995;412;265.0994076191021;112.71364650855259
1996;569;170.47743669387856;115.26253477184616
1997;303;292.04024031674106;116.14533951938252
1998;597;-367.8503346175281;113.74396057401741
1999;67;-283.3297566736794;108.1229924191229
2000;86;-265.2192910528126;103.30474889737907
2001;84;-257.0541079559702;97.45977410994783
2002;122;-208.0974065213763;92.86203530402545
2003;308;318.671458183358;97.71792389124877
2004;283;343.2531276442011;98.84411618532177
2005;342;266.6960395825089;98.49197034461969
2006;368;238.84904981827538;102.62039587630737
2007;1000;-232.45764832617903;97.74197370322871
2008;1000;-241.45641418411932;91.7064864158283
2009;1000;-195.7240494580925;93.51639485941008
2010;276;308.0901973933101;97.81830016184165
2011;329;246.92492197477895;102.50485289905791
2012;1000;-474.24025322301213;100.20804186250476
2013;1000;-457.3174224102347;99.62901488797797
2014;406;-170.7084728142067;99.36273781714478
2015;471;223.82892354235514;102.77068766235784
2016;203;322.41044587673287;109.82116394293574
2017;227;328.2943361546624;114.8843452862879
2018;307;249.75526691087825;114.58339215811553
2019;253;339.4788073785479;120.68429638726677
2020;684;313.55323759480984;126.33574626218935
2021;275;291.616474203278;131.70024949843156
2022;688;161.41566277843458;132.11136909947922
2023;395;328.3011345130228;137.49386789849416
2024;488;273.7395593714723;136.87461924345223
2025;370;316.27667945200943;137.31516939489882
2026;446;319.78069974907567;137.62867507369282
2027;593;311.45306774195893;137.95041923631314
2028;710;-323.8771418524157;131.86342606081055
2029;239;361.99299500643167;137.03077146164225
2030;107;-148.3421714709248;137.55991197534632
2031;1000;-473.1021492906488;129.75457471733844
2032;486;225.73469248511492;130.05929253054296
2033;575;247.43360449187077;134.4576865879626
2034;417;321.94567518662456;135.00039074000853
2035;281;302.7912135812943;135.04139588418084
2036;143;-118.244645871156;130.69173645836392
2037;319;-170.25371790653253;125.92051214458111
2038;470;207.3836838576947;126.07743492920281
2039;323;287.76429489614145;130.43188711649012
2040;213;332.6110771597441;130.85265787755594
2041;224;281.833707480602;130.3996223807214
2042;310;322.6399736690642;131.52911122950988
2043;244;291.642431486767;135.7556462861703
2044;968;281.437554583714;135.6936313705279
2045;603;292.43233523655806;135.10007341891705
2046;1000;-462.9713758265157;127.18946712382396
2047;357;249.4365888855619;126.53338337678828
2048;314;331.1300038344041;127.21585521994166
2049;334;269.9922612499091;126.74459915212168
2050;353;301.0927602038375;128.08179800176643
2051;390;-202.9009284062561;127.70924118253592
2052;239;294.6825177028543;132.17192700955667
2053;295;297.85539272075323;131.61244261900515
2054;284;298.9262463269274;132.09047624308675
2055;407;301.81873930931215;133.6671319262064
2056;204;334.47035873459015;133.96085913516634
2057;213;341.4988373373184;138.88133237563068
2058;1000;-124.0793391535946;135.31745287614544
2059;161;-150.51330904359932;135.91424973517726
2060;306;287.16453006144735;140.60865702740293
2061;267;293.8051611617012;145.3766103424717
2062;398;256.27951162022737;144.94998826232825
2063;118;-124.79101497249977;141.4940425828988
2064;277;336.2735606931319;141.92658489770574
2065;404;298.67702145664333;142.21682416860972
2066;281;305.796739191299;142.42055625875682
2067;193;-147.052815681002;139.24537709970974
2068;361;320.8212990778069;139.17246228620488
2069;341;272.26440270683327;141.31733747672683
2070;282;-196.59444023903737;141.19747412007436
2071;297;342.4362655817424;146.31410424667484
2072;307;274.5569783957076;150.5203960747137
2073;241;291.7316405450543;150.29217022977315
2074;341;344.7259475245628;150.58790571124723
2075;980;242.61355319436728;150.66988519318573
2076;396;293.9158559677982;150.14064930797866
2077;501;279.85685528262707;150.7948091232504
2078;355;282.992505365997;150.31074648051643
2079;327;307.28563693623653;151.61453507137227
2080;319;340.2062007885202;152.74442797936246
2081;304;297.86215455119105;154.20113066330237
2082;288;310.26316749542366;154.57727506972967
2083;334;289.91436679159307;158.66281370429041
2084;436;283.14759216274507;158.86851722164596
2085;338;281.85438882734195;163.490984409464
2086;221;-173.8111109470435;158.8597550529931
2087;257;283.69981217425243;163.58155447674045
2088;284;280.9781295296256;163.65369292195658
2089;321;297.40550902798185;163.18407346231686
2090;563;238.11144236752844;162.5803437876148
2091;709;105.00318618513488;160.584787516168
2092;736;178.59436209361218;159.44700905139842
2093;298;334.6283060634735;159.66816020127365
2094;338;310.4473267387691;159.01877211582422
2095;243;398.26385015732484;160.35041654120647
2096;418;305.11229467565386;161.6967651210242
2097;319;329.86666456883944;162.07502936354518
2098;147;-136.45434185059054;164.38898929121456
2099;632;200.0481813569917;169.2227686715213
2100;1000;-488.5411866640253;166.9895497154092
2101;225;306.40502427322525;172.62414103770112
2102;563;243.8709044137852;177.14382414705275
2103;502;240.53112000428962;176.36242076526207
2104;637;140.83644007073138;174.33825388952738
2105;474;234.32495510878474;174.01454304479012
2106;1000;-513.9871109121001;166.48618143748638
2107;136;-148.51676311305656;167.32559028961757
2108;323;299.86468517901244;172.73880128324893
2109;596;224.88219542944157;176.94486373212425
2110;1000;-240.2645612922977;171.46131614526817
2111;1000;-549.3952185163264;163.49811474035704
2112;400;-227.036936831849;165.97014790426874
2113;252;300.40509850540644;173.54737311342515
2114;362;312.6140876469317;178.38059871803654
2115;384;248.4911563986142;178.62722104659912
2116;434;-258.4185278122077;172.81893130970974
2117;666;155.90654244419522;171.09505337260504
2118;641;198.42472073330163;170.58174791082928
2119;226;-107.92540802161592;166.10770575682764
2120;194;-122.37465300858369;161.74842685079366
2121;252;328.4053072729512;162.1163151814904
2122;454;268.39640613450325;163.1861226150511
2123;735;-357.18974467172666;156.33121382320357
2124;447;182.01946908570758;155.41401292034595
2125;745;241.5930662578414;154.66717678840428
2126;362;291.576425458714;154.38513404550065
2127;236;288.2471634254848;154.1530750023359
2128;302;357.05897106658244;160.9624361315259
2129;150;-180.10086740686754;155.54149750739288
2130;319;318.7346290981889;160.21226551308402
2131;149;-122.51982860232904;163.71808871996723
2132;636;191.61856719271418;163.37692746704323
2133;852;265.7185820963708;163.55977724308823
2134;517;244.52527681619327;162.7855732593839
2135;140;-117.6038500041127;158.58162262352982
2136;389;334.23462906063486;163.10641537284775
2137;618;210.56332316337702;166.9145857835469
2138;535;197.8288757512955;166.8190377024829
2139;868;123.47614961285389;165.17615624964998
2140;254;347.52549917563306;165.32530046980887
2141;459;292.53737372424223;165.43233713224527
2142;137;-162.09141645324968;160.58502323102212
2143;283;296.6872883240645;160.6354717993951
2144;516;221.99788285584816;160.04107508211646
2145;212;317.74584588758313;160.2942101886267
2146;387;297.61450592174225;167.90006900610933
2147;213;313.9172171022665;168.5448752882764
2148;211;321.8821458928079;168.4523967088604
2149;302;302.6507577872355;168.77898167423365
2150;611;136.07735332193636;167.12882760541467
2151;344;297.37774832969967;172.1316143727742
2152;234;294.3862208849256;172.12865140459493
2153;147;-141.77888491736485;167.73230862821376
2154;410;247.16941772367426;167.21474034218122
2155;292;275.6744508145541;166.95329745723365
2156;567;255.29390869878748;166.1615329568756
2157;217;313.8657573825318;165.88520215732774
2158;255;337.8899655421108;170.5048952042848
2159;506;283.51644719663716;174.84519276668718
2160;264;-91.53968839461638;171.0581505821265
2161;212;326.4105148840848;171.38420411935036
2162;380;287.97082438435234;171.7011172469916
2163;357;325.2281980550867;176.20130937726745
2164;343;305.0886031821285;175.88945980215743
2165;246;336.02824883744347;176.26297207596545
2166;466;230.17250350700837;175.50672971912252
2167;260;355.61336982318517;180.53339157416437
2168;142;-88.78371442152095;176.4373414391711
2169;351;305.8943245772163;176.77364065787498
2170;237;311.2798114540765;181.85238317480608
2171;186;318.3573885569989;181.61159440455867
2172;223;319.9004937810389;182.06502955841196
2173;208;337.2871968647155;182.52058512160858
2174;231;314.21447919772527;182.21547043834025
2175;143;-141.53045968113702;178.37403030958518
2176;279;308.6673881482529;178.5215456313897
2177;276;309.13894708852024;178.81436654944864
2178;237;326.0632288912384;179.24507378470105
2179;402;300.7980008620545;179.1801974239592
2180;370;244.96859671521318;178.22782138322614
2181;217;286.73134230779567;178.1165132607922
2182;293;324.7098652444125;178.2609802382821
2183;132;-114.86238275749717;174.21321274279117
2184;237;-148.43766616546299;169.8973601595091
2185;332;306.02417503777565;170.13905802161347
2186;329;284.73899847430187;174.72455911582693
2187;251;313.8541361094985;175.02610235517935
2188;375;303.07804538115914;175.2471015136947
2189;543;380.62727632433655;176.07931918665824
2190;237;291.49805355713204;176.61318529855427
2191;230;324.4226189078887;178.80737962578183
2192;333;281.6727412448266;179.83816341729397
2193;227;322.8675921977008;179.72055627863625
2194;267;299.1886448633599;179.60796945988218
2195;281;283.61297564586755;178.4614607147676
2196;468;261.8031588574822;178.02836935658587
2197;486;232.6348477020131;177.05605118791763
2198;342;299.6225707261199;181.4168203136847
2199;560;220.9343881494909;181.62568238160966
2200;313;262.784925095199;189.1389434992019
2201;344;273.3133728040431;188.80802698451006
2202;290;292.16711034189655;189.2909890437912
2203;289;290.3780628410403;189.78945847215869
2204;103;-99.8072713411955;187.38302135803943
2205;298;261.226434550129;187.65203615245287
2206;225;333.54917580113266;196.12739901958517
2207;270;342.9057270579409;201.04162392129513
2208;225;333.1607432671947;201.374584502177
2209;88;-96.12882564889263;198.16447429139365
2210;311;292.3975328112545;203.4910952324292
2211;91;-154.79972601270634;207.4370501574654
2212;111;-121.47493960720251;208.4926701297118
2213;331;287.8817493277903;208.36743663793567
2214;191;-117.73020104242741;204.06399375104212
2215;77;-127.3266356504275;200.3058158305517
2216;82;-151.87188056023342;201.37128230307138
2217;243;301.0727363691748;202.8229442423212
2218;317;285.87866020602274;203.69748363704838
2219;172;-179.124590002057;202.985491817244
2220;262;344.88341828355027;207.65807253016533
2221;313;312.70667870511375;207.50108624448697
2222;405;263.08786127558284;207.4480007958978
2223;235;307.9100607019812;214.09899884963485
2224;217;296.9086746272993;215.24789090505078
2225;267;277.0125262798464;215.60208550527085
2226;417;245.44737650485564;215.14079501573227
2227;230;287.10900047293046;215.1294133862067
2228;153;-119.68209890313199;210.36200268650956
2229;134;-84.80963971093807;211.31491496346888
2230;411;317.5700357614875;211.30326903010183
2231;712;296.0651638092966;215.4891189542181
2232;96;-135.31047400778766;212.21982854221307
2233;336;286.24007002028196;212.4250434214522
2234;232;338.60731808991363;213.36586383418935
2235;136;-85.08268296995779;213.69107550453091
2236;101;-113.56240353276144;209.21310517859695
2237;183;343.94841418407754;210.54695608880397
2238;106;-112.20963147813836;207.44657101650964
2239;313;271.95545567855436;208.93136407716662
2240;283;-176.98795305641573;203.68622955484614
2241;104;-122.66934733738539;199.53416234422988
2242;289;259.2925255314736;203.7480017640771
2243;185;306.02436611935514;203.84137254203
2244;248;283.4114787584515;204.45550850105607
2245;95;-160.02145431205835;199.67783549905963
2246;323;301.8261257470639;199.71995169731287
2247;165;-168.3790824725996;194.8969887015642
2248;225;307.26811303557383;194.75084837299187
2249;232;-132.81544138350654;190.39618638128442
2250;292;286.93822365360893;191.90479508460115
2251;229;321.2000590850617;192.14301819215473
2252;368;289.19080867647466;192.09106407007025
2253;153;343.28026854733895;196.94165560471728
2254;95;-186.68298479565047;192.60313157952402
2255;108;-112.64641170804613;188.71992295429806
2256;252;336.0248615755295;189.52723248306546
2257;434;356.2483894838057;189.9510588040782
2258;117;-95.49968349103084;185.61716231374677
2259;247;-200.2011080024352;180.77998676175605
2260;111;-177.89252261149716;179.91645841958726
2261;549;234.76847873528186;179.00003805809922
2262;384;-229.7624080420755;173.82270573383497
2263;472;230.20977777519693;172.87252153103609
2264;93;-138.95586176578342;168.43207688155692
2265;238;280.92196098131933;167.8810140029957
2266;136;-130.754976434271;164.2717392035829
2267;110;-96.25111542555591;159.7530943510955
2268;119;-71.20558194270285;159.9288756758837
2269;352;244.20448125470082;159.31197724265854
2270;140;-111.7578660933284;155.0816004671845
2271;233;306.4704356525133;154.96273093813963
2272;380;341.2937760736041;155.17666376106527
2273;292;289.46721058596177;154.69846389827774
2274;97;-184.22551992297116;149.71406390707077
2275;265;326.890558598329;154.39827408986545
2276;195;330.52871567958687;154.6168873651788
2277;330;-225.29417315477025;149.27255616274587
2278;129;-122.35273146144937;144.78839655921902
2279;318;262.7262481768875;144.40767903236735
2280;334;319.5585456856286;145.15357852207148
2281;269;317.0784788826529;145.45704988782006
2282;277;324.22714742217966;145.45222270959775
2283;260;303.98610929909734;149.64070763016366
2284;163;-88.39262703206803;150.24115802149763
2285;373;287.3947630738463;150.0548639018583
2286;341;-210.71922981764584;145.10028161893885
2287;245;301.53882043613925;144.97712846220523
2288;227;312.5340689433752;145.0716886978274
2289;113;-121.32588969574923;140.05215703762656
2290;272;-169.30131533914934;135.44416334866372
2291;255;-225.2871348782692;129.94706581080217
2292;229;317.0177180351101;130.300515578705
2293;607;237.8327528733085;129.45016718546108
2294;860;247.19403661898042;128.93022110301726
2295;351;288.6894840377349;128.98098618693598
2296;373;303.0230666825849;129.39318526518701
2297;209;309.2530578521074;130.15936736668795
2298;355;288.97595927508485;130.0529012521776
2299;346;234.65407308022438;130.19009810148492
2300;328;256.942394907207;130.131672799605
2301;228;336.9245906889848;130.76778497845442
2302;237;297.44091997888256;130.82052307482428
2303;257;320.17937224940874;131.11853616890798
2304;310;343.79271305608;135.55453601288073
2305;315;306.3200692845476;136.0054723602249
2306;314;-159.41937745580316;131.07578682765555
2307;512;299.01487258975754;130.6368782829737
2308;414;215.1077829442378;129.45634867974414
2309;396;246.70940293746332;132.88473096560767
2310;209;319.1599230420019;133.15235486791514
2311;192;-303.82554835044107;131.66209664453783
2312;358;-188.89936740526537;130.98785236655718
2313;493;273.94956323353205;130.8485305056146
2314;377;291.5062347024541;134.94089486306342
2315;194;330.159342381313;139.51575464338083
2316;206;306.10721566662414;144.0955456056494
2317;110;-84.41635317497018;140.24065471020793
2318;247;304.8340675392827;140.43020878354056
2319;198;313.29926368668964;145.35444732042802
2320;694;286.6623356929918;144.77223649452245
2321;379;286.0200126528125;144.50536983399942
2322;252;349.63184132014567;145.37080963444504
2323;800;275.2146367680071;145.0438553951053
2324;350;315.6097114264826;145.23086576309714
2325;269;290.2946304096006;145.3636868043947
2326;207;335.332778027131;146.26254081961744
2327;244;306.0186887158086;146.45163770204624
2328;391;311.82348634863297;150.7666935545639
2329;241;310.68456953142766;154.72163564698752
2330;544;263.715487994077;154.18309016931343
2331;193;-104.96703244688078;150.17276820675167
2332;347;-187.0489537476264;149.65538340935328
2333;760;238.8045019599905;149.18102772875037
2334;283;333.03922746253227;149.12534682247653
2335;303;233.75211275911667;152.31369477976727
2336;344;271.9927744460655;156.16924655955555
2337;241;303.70755511807744;155.76683796889554
2338;321;276.7905930852126;159.65684021452907
2339;184;327.1716018275547;160.20900167601906
2340;205;312.0298403434713;165.09917961001793
2341;215;334.56195253225246;169.6714926087143
2342;179;-122.59631950850475;165.8526041583145
2343;61;-204.009059033762;160.75226990678334
2344;52;-236.29532806177906;155.55520183858104
2345;59;-212.859145018677;155.02682493151485
2346;106;-406.8026119358453;147.9405375546858
2347;111;-79.11611513931899;148.83316722801857
2348;216;-83.97383066088905;144.92074779105394
2349;257;328.5154202138714;149.53405640702772
2350;200;344.3802942103159;150.10847711259478
2351;193;-81.38335084090176;146.08264301333514
2352;248;276.2023926028314;145.95275885259872
2353;398;223.7637717377841;144.75759388450317
2354;236;296.2534246616619;149.58695797907632
2355;316;258.23203463531195;153.29574244250986
2356;250;340.5322339886609;153.3408161666412
2357;129;-80.7562216429493;148.97077005537363
2358;851;260.9832187580899;152.53559907786484
2359;285;-186.10534498757252;152.67655670801346
2360;257;298.07042910017026;157.43618622513014
2361;193;-82.33653144709527;154.26513612330638
2362;265;337.9355874865556;159.94211607859268
2363;246;336.3419527162616;161.00343782800334
2364;370;225.0170670343648;164.6431671160048
2365;134;-98.95137795271161;160.84443372666453
2366;235;-148.04383045795404;160.6715451864277
2367;206;328.6587134541286;164.9206434752245
2368;509;358.75315909496123;169.22023088560115
2369;195;342.0283292569944;170.19846936562408
2370;710;229.82867306275884;173.61433475718496
2371;224;316.92133005932317;173.71884370125304
2372;234;324.5983620758316;173.55188956127532
2373;192;325.8746855884649;173.91596431130034
2374;383;292.58083415110275;178.6840278520411
2375;1000;-16.493644685178136;175.25018581920602
2376;107;-73.15976810061898;171.21330098140396
2377;210;-195.16103579117154;171.51463235503996
2378;189;-79.57759018944648;171.94238376776
2379;131;-77.13723243582032;168.54374896163287
2380;164;353.41449682370774;168.8823084730137
2381;400;304.18846898993877;168.75340837408655
2382;151;-132.5676468968973;164.1854604308958
2383;204;362.19662634563497;164.76756560136116
2384;106;-72.97441657534083;164.92174770592842
2385;193;329.8769882538403;165.34656995772838
2386;96;-99.05527773435053;166.46320947856134
2387;420;295.73855822892654;166.4052068564892
2388;265;375.0327596589566;167.030193763645
2389;309;248.21075143900063;170.7255601749925
2390;109;-62.87990124425133;171.78977431594151
2391;184;-73.17708943319026;173.3108747703923
2392;99;-73.50517019899635;169.40564588805123
2393;133;-87.7061829036293;166.15025653028184
2394;111;-97.14566477920296;162.7068595163
2395;108;-110.23239336854792;158.7176407422372
2396;138;-61.6881936175821;155.07052813923553
2397;141;-93.64497160468446;151.0415478446676
2398;92;-172.46507853436154;146.42713746657313
2399;68;-230.22822137197397;141.77831452205115
2400;58;-213.85534765119593;137.0703370964671
2401;90;-300.836304426518;130.69272814531212
2402;70;-178.83617868906617;125.92995715863265
2403;88;-291.15268725139805;119.81663656362456
2404;107;-171.99624504291157;114.65874698263465
2405;121;-95.26680911954118;110.64287819859375
2406;239;362.46401943997137;115.86171216755152
2407;92;-174.04599371529173;111.13110350450101
2408;156;-116.98077215193817;107.81021795353925
2409;191;303.46124985898456;108.37773642275447
2410;141;-107.22915931960391;104.1138455991384
2411;293;314.5213796653726;110.29731487929654
2412;386;-209.22884328442868;110.09402012050491
2413;132;-83.89125980138544;106.51561189015574
2414;116;-140.7071785011018;102.19347775812017
2415;131;-114.30916570023389;97.7487926773047
2416;309;284.67377333776244;97.53445825401609
2417;83;-165.5375139624297;96.72324664614149
2418;126;-133.8692413241548;92.33621355750711
2419;96;-159.46753951005124;87.6085455255397
2420;103;-119.5566961185598;83.54635520742418
2421;91;-133.90627772781306;79.34709230361794
2422;427;264.00956817729286;78.49086957218941
2423;412;324.04048429732615;78.97912804748259
2424;190;326.8223633151668;79.09125456636944
2425;102;-67.26142110595177;75.5156940512139
2426;148;-83.74819480848022;71.3248843228578
2427;234;347.21864808357134;71.73688391653542
2428;101;-144.36095856654487;67.17503946738366
2429;226;301.2142073127821;67.0803358451972
2430;313;347.5140624494003;67.91832158975042
2431;171;-86.87774566738021;68.09921445754543
2432;200;353.7710330780764;73.50741432580244
2433;204;-198.72941026446415;69.13207520355792
2434;105;-147.21157424839328;64.32956718644866
2435;108;-176.0118532298413;60.231927526559076
2436;242;365.1894663117997;61.16389444521642
2437;85;-150.4297853181126;56.62252104085453
2438;98;-86.0275539863438;52.994339570138955
2439;80;-166.24080900465847;48.060215461816824
2440;74;-189.1818238474355;43.04809881990774
2441;82;-165.55897693239098;38.046889525261314
2442;244;372.53310981689765;42.99818381851534
2443;155;-129.4043636090035;43.74423077276292
2444;142;-142.312548707538;44.68405856630534
2445;129;-102.56021537716542;45.787047862720456
2446;94;-143.51674533204167;48.41990652875848
2447;233;290.9025463323404;52.12009314347509
2448;116;-103.55423060027869;51.924289144081186
2449;236;335.5363252832932;51.994498194775396
2450;200;-326.0730933581791;45.28996431909045
2451;131;-171.5053618853628;44.38874420864584
2452;440;-263.8583310425301;38.98813697219222
2453;144;-125.85108390968689;35.491988415717515
2454;235;353.68244457453375;36.06627861484623
2455;130;-89.45543228680934;32.589403945625016
2456;184;329.6169971888295;32.4802515776267
2457;123;-96.96599579459553;32.31815383611025
2458;415;255.82672500647845;32.26658889859414
2459;218;330.57754874483066;37.43341783591816
2460;221;331.7729154579391;37.77044269949585
2461;215;320.101114477579;41.794819158742605
2462;109;-126.524968542542;37.15021359845162
2463;103;-129.0385359700756;32.49640871158826
2464;192;-130.77995172418167;28.938438524002787
2465;108;-64.71766925195413;29.28077561101036
2466;115;-91.65447349305842;29.84466918065932
2467;298;322.9497359677239;29.787579405795267
2468;198;347.1505368921323;29.67155318376698
2469;112;-94.76569257071351;25.3036129654899
2470;270;214.1873246844852;25.147199481707165
2471;94;-66.78685792588027;21.310117601855126
2472;194;323.9115785297917;21.30324976639473
2473;268;333.0718594102528;21.37522150461261
2474;173;-84.09730711718959;17.608440091929687
2475;446;289.37563116526576;20.66713285043413
2476;98;-113.18921991380853;20.266838332302232
2477;103;-103.8680033972669;21.179768656241276
2478;142;-76.78104204885574;21.207734137647186
2479;120;-128.38993207791412;20.69520714122625
2480;144;-140.75259467308382;15.75353622625833
2481;1000;-152.36789318087966;11.18797260455015
2482;162;-71.71043440483732;11.796544729470748
2483;209;352.2209964218248;11.696788430232646
2484;176;360.7166341432235;16.033698937418286
2485;270;353.6681591722635;16.27161064660252
2486;195;312.69584209717783;20.3891218449178
2487;171;355.1133949456664;20.9828702120852
2488;217;-286.40660564041883;14.36847655909145
2489;172;-177.13174630836684;10.115051581617776
2490;260;275.0172293939886;13.494022888000172
2491;138;-110.46412231120469;13.12115255922003
2492;371;273.67122065625995;16.592916467772593
2493;315;331.7056886964856;20.787035183773742
2494;157;361.8755118610423;25.377246950176197
2495;132;-106.09692772359452;25.418601606625725
2496;228;322.054448283914;29.25602802564069
2497;439;270.2285902027813;32.89476364371534
2498;257;344.8890826009904;38.068305255068864
2499;456;245.37961906912994;42.824383659479906
2500;213;320.4119993674675;48.16705712966654
2501;240;351.4450028754016;54.68987020268574
2502;357;-330.52270713860867;53.17300491819031
2503;595;196.0538648598286;58.04507043930258
2504;246;374.0359118090748;63.50539200782245
2505;112;-154.63287144100744;62.91173138460778
2506;245;337.9877966262686;62.66696915647075
2507;80;-159.82034623656963;62.80922563125798
2508;170;-163.34709875858778;62.34556236519148
2509;101;-52.56052995091338;58.785344567092494
2510;242;382.1786043828828;63.679422204117365
2511;179;341.89507530518904;63.95315916051553
2512;190;341.36513846949015;69.45909897805471
2513;260;326.6372732151209;73.56438430821979
2514;214;326.07967601343597;78.23225285336517
2515;120;-138.77664120359674;77.98757809833154
2516;286;366.33101482814175;78.80415051323534
2517;257;386.1733490461409;84.32125914332104
2518;425;254.0892182831256;88.20084373939385
2519;337;232.0305621261668;92.11582475575602
2520;209;339.3323742381436;96.70471545932305
2521;161;-103.83047882317271;97.00547344836944
2522;433;259.7165039592757;96.96254280618929
2523;302;301.11511637572187;96.73328912697325
2524;220;329.1961711759143;96.75702720558073
2525;184;322.49174623230135;100.65455887896326
2526;326;284.69625122141946;104.33900333926225
2527;301;366.88155725872605;104.53563243101378
2528;182;327.096188420143;109.25020390088068
2529;1000;-195.360151021199;104.28446031754085
2530;179;308.4762340542387;103.89408203358924
2531;112;-136.67238676855172;103.39613562257753
2532;104;-73.1717712841902;99.12670757895486
2533;212;348.2417645480599;104.5964193270801
2534;221;252.3731775296214;108.59226684486026
2535;105;-152.31672318685784;108.82921814529008
2536;453;260.4923335427187;107.78224681759929
2537;728;151.58311781842212;110.80237584896462
2538;186;277.64284090573227;114.43907979788538
2539;246;344.5303926888738;119.5467918148207
2540;112;-59.98483761089321;120.83876167718613
2541;319;329.9798177282416;125.79414962379245
2542;102;-98.80130100014914;121.08080551562198
2543;554;220.45084039007534;124.57935755561277
2544;184;324.6191876592052;129.2486749192802
2545;361;268.64874738993285;132.9607645469512
2546;203;306.64302167976007;137.4623622170692
2547;171;355.6670816759882;138.11000757050567
2548;112;-87.79267391399908;138.26762313736847
2549;1000;-223.64882680860865;132.67577161644945
2550;191;329.1710807587941;139.22821335761918
2551;169;-59.04063454849194;140.3528606309879
2552;217;329.9867017792533;146.29131095920573
2553;664;128.7382113955053;148.83720391225768
2554;444;292.97414509183807;148.2301209174307
2555;209;333.6578495099293;152.4612537353981
2556;184;312.3107862963413;152.2881916264732
2557;215;363.85451649827087;156.89639674940187
2558;141;-88.41933190693885;153.4539361802677
2559;124;-95.94723020268299;149.18868839079258
2560;185;326.33981402206547;149.13435737643383
2561;87;-93.13845589786816;145.00196167267936
2562;94;-132.14015208296448;144.94580983727514
2563;1000;-292.32680805850003;143.31292711639088
2564;103;-110.54578077428795;143.51526882588982
2565;100;-182.57927388654167;142.33665277954395
2566;102;-83.8445258816471;142.41475225565807
2567;118;-232.62424094074208;136.85901248657342
2568;99;-138.06903791547353;132.00681673849735
2569;1000;-285.56703117238646;130.09880335248062
2570;307;335.8695205450611;131.3156253110864
2571;245;322.5411545415278;135.20890543576047
2572;185;320.01756190587065;135.16996526952124
2573;188;322.68487955692046;135.06609547098793
2574;138;-155.0669752865126;134.3563987892947
2575;191;-112.67404185861088;130.33590205905594
2576;228;341.16991318977364;134.87949339009177
2577;200;355.9886392254739;139.47805981631916
2578;113;-87.02242177727099;139.375646019035
2579;131;-156.71900075018314;139.0923553323123
2580;280;346.4380470819956;143.9642617498631
2581;261;321.653786970252;148.70447855137442
2582;121;-86.22102286394122;148.5593726667834
2583;328;335.68433419742286;148.39400604453937
2584;132;-135.45458808712488;143.43229382223586
2585;286;358.48076666711614;143.4804198971844
2586;551;-289.0837532794843;137.46262394341775
2587;190;334.5462094962534;137.25695208892364
2588;196;356.63699012749873;143.68738804660282
2589;180;334.6787595024954;148.80549310471145
2590;1000;-206.17282401485352;143.99359257062304
2591;226;329.91320529406937;148.39736584667577
2592;179;337.4908059236087;149.03556169934924
2593;219;350.3138785056633;149.22164359744104
2594;176;330.82679435096964;148.9111564223403
2595;224;282.02485504234966;152.79237424999974
2596;308;344.7916707288022;153.01974647444862
